essay_id	essay_set	essay	score	Content	Organization	Word Choice	Sentence Fluency	Conventions
259	1	"As time goes on, our society becomes more advanced with more and more unnecessary technology, such as the television. What I really want to write about is the computer. Society today has developed a very unhealthy habit, and it is always using the computer. Everyone in the twenty first century uses a computer. The world got so used to having the computer around, that if all the computers in the world were to ""break,"" then most people probably would not know how to @CAPS2. Like the basic theory of. Which was that the world was ""@CAPS1"" to end back in the year two-thousand because everyone thought that the world was going to end. Only because the computer were going to crash and lose all the data that we have ever recorded. Humanity relies way to much on the computer. Since many people rely on the computer to @CAPS2, a lot of people ""forget"" to excersise! Our body needs excersise to live. Excersise one of the most important activities in our daily lives. When you don't excersise, and all you do is eat junk food and drink today, you better bet on your mothers grave that your going to either get diabetes, the fly, heartburn, or any other sickness or disability. You are what you eat is what I say. Life already has enough distractions in it, why add another distraction? All the computer is, is a distraction from keeping you and everyone else healthy. The computer started off as an ""innocent"" invention. Now a days, people literally worship the computer like it is a @CAPS3. People who use the computer all day every day, end becoming very lazy, because all they want to do is sit down and use the computer. In my opinion, everybody should be a part of some physical activity. Whether it is basketball, football, baseball, track, tennis or my favorite thing to do, skateboarding. Everyone should get physically active atleast three times a week for many reason, fact is, that if you excersise three times a week at the least, that your body will function better, you will look better, and you will feel better. excersise can be fun, as long as you make it fun. I hope this essay has really made you think about how you want to live. excersise should be a huge part of your daily routine, now sitting on your buttox all day searching pointless videos on ""youtube."" The way you want to live your life is up to you. And I hope to @CAPS3 that you start living it healthier."	9	5	4	4	4	4
265	1	"Dear @CAPS1, @CAPS2, computers. The subject of so many debates over the years, from lawyers against judges to parents against children. Could it be to much of a good thing? Are computers the cause of increased awkwardness in today's society. Certainly it can't be to good that your entire life is documented on a place where anyone can go. And then there is the content of what you are viewing. I can't wait to get to that paragraph. One of the top @NUM1 picked-through subjects in the world, are people really less interested in exercise than they were in the @NUM2's? studies show that in the @CAPS3 @CAPS4, @NUM3 out of @NUM1 people were overweight. That number has risen to @NUM5 out of @NUM1, as of @DATE1. Amazing! And some of these people might be safer staying inside. If you've played a video game where the player can lose health, you'll know what happens when the bar runs out. You restart. After playing @CAPS5 @CAPS6 @CAPS7 @CAPS8 @CAPS9, @CAPS10 @CAPS11 @MONTH1 want to try that gravity-defying, head-turning stunt. And let me tell you, there is no restarting after that. Did you know that @ORGANIZATION1 is recording everything you do online? If say, you are a budding guitarist and are looking around for a new gibson, you'll start getting all these ads for online stores, @CAPS12? Because @ORGANIZATION1 sells your info to businesses. And you give them permission by clicking that continue with install button. So spam email comes. But something even worse is on the way. Your bank account number. Thats right, I went there. If a virus get onto your computers, your many could vanish. So be responsible. This brings us to our last subject. The touchy one. It used to be that you had to buy a magazine or book to witness the exploitation of young women. Now, it is just the click of a button away. And that is bad enough. Young boys are snagged early, their futures now controlled by this disease. But add to that the imense risk of a virus attack, and you're in a heap of trouble. So I'm not saying computers are terrible, just that they they could be to much of a good thing. Sometimes they can be a good way to relieve stress, by taking it out on a hapless alien. Just use the technology at your hands responsibly."	11	4	4	4	4	4
268	1	"Dear, @CAPS1 I would like to tell you something. Throughout the ages we have been evolving, from caveman discovering fire to discovering how to fly. With evoloution we discovered technology and in recent years we have been making new technologies rapidly. Some say that some technology like computers are bad, I think that computers are good because they give you the ability to learn about for away places. let you talk to people online and teach hand-eye coordination. Computers let you go places that you ordinarilly wouldn't be able to go to. If you were doing a research projects on @LOCATION1 and you didn't have any books what would you use? That's right, a computer the internet would have the facts you needed, so you could grade. While on the internet you could talk to friends and family who @MONTH1 live for away. The computer goes over long distances and connects both computers so you can bend writing almost instantly. Without computers you wouldn't be able to get in touch with these people. Using computers is good for the body as well as the mind. It helps you with your hand-eye coordination. When you see things on the screen and go to chick it you are actually helping out your body. Some people say that when you are on the computer you aren't interacting with friends and family, but they are wrong. I myself have talked with my sister in a different room while using the computer so the computer lets you interact with friends and family too! I love computers, don't you?"	8	3	3	3	3	3
269	1	"Dear @CAPS1 @CAPS2, yes, I do believe that for too many people are 'addicted' to the computer, and spread more than enough time on the computer everyday! Not only teenagers but the children and youth have fall into trap of the computer. As I grew up in my younger years I hated the computer all I wanted to do was go outside and play. As I became older I used the computer way more often than I did before I now believe the computer takes time away from family time to get the sitting down to read a good book and hanging out with friends. Insteed of all those fun interacting activities people decide to go on facebook, myspace, twitter, youtube, addicting games, and whatever else they could find. I do not agree with that being sluck to the computer like is to chese. No! If there was our thing in the world that would keep parents and children together, it isn't the computer. Computers distracts kids and teenagers from doing other things in life, also it doesn't follow families to be a family. Before computers were made all people bad was their family. Coming home from school saying ""@CAPS3 dad, home from school. What t go play see catch""? Instead of that kids come home from school to see if @CAPS4 replied to your facebook message. Computers also cutt off interacting time that families always and to have. @DATE1 @TIME1 instead of talking to @CAPS5 myspace, why don't you grab and plays family board game! Or go out to on restaurant, talk about your next vacation and what you'd be interseted doing go to the same field have a game, or to your local base ball field and play kickball, instead of sitting there mesmerized by the computer screen! Okay, I @MONTH1 understand that some people just @MONTH1 not like to go out and play or engage in physical exercise and that is totally understandable that is still no excuse for sitting at the computer and a book. Reading is yet fun but it is also , with out being in school! As you read your brain to inner works, you or your so you can show off to you friends out family on words that you . It is shown that @PERCENT1 of strints who read . Not the @PERCENT2 who sit at the computer all day writing reply ."	9	3	3	3	3	3
271	1	"Dear Local Newspaper, I've heard about your problems with computers, and would like to state my opinion. I think that computers teach you more than they, disable you. For example , say you have a research project and you need to look someone up, you go on the computer and you got him. Also, say you want to go far for vacation; like @LOCATION1. You can go on the internet and find out how they live there. My last reason is that now you can be on the computer and still interact with family and friends. First, I stated the first one because a couple of weeks ago I had a social studies research project. But ig I couldn't use a computer then I would of had to use a book; instead of going on the computer and just looking it up. Another exsample could be like you need pictures to make the project look better . So you can go on google and find a picture to go with you project. But thats not all the internet can help you with. Like say you been planning a trip to @LOCATION1 for your honeymoon but never been there or know anything about it, but your honeymoon is a month away. You can go on the computer and learn about it. Also now they have online classes and you can learn their language before you go. But to wrap it up I have on more exsample. Lastly, chatting sosme people think because you on the computer all day you can't interact with others, but you can. for exsample, like they have a website called @ORGANIZATION1. You can chat with all your friends at once. Also they have video chatting, so you can be looking right at the person while your talking, all that's all I can think of. I hope that my lette and probably many others show you about computers actually do."	8	4	4	4	4	4
276	1	"Dear local Newspaper, I believe that computers are bad news. Most kids come home from school and go on aim. So they can talk to their friends. @PERCENT1 of @CAPS1 are obiese. I feel it is better to play outside with your friends than sitting in a chair playing on the computer. If kids go outside and play with their friends they will have more fun. Also kids will learn how to interact with each other by playing outside together. The kids will see more nature and be bale to learn more about animals. When kids are on computers they are sitting their doing nothing. ALso some kids post pictures of themselves on things like facebook that are not appropriate and cna get them in lots of trouble. They also say things that they wouldn't normally say to a persons face. The computer is simply a way for kids to get in trouble. Whne your outside palying baseball, football or tag with your friends you are getting exercise and your having lots of fun. If you are getting lots of exercise then you are most likely not going to be obies. Some say the computer is good hand eye coordination but catching a football or hitting is bettre. Also some say computers can tell you about far away places but that what school is for. I am saying that exercise and playing with your friends is better than talking in your friends or video chatting with them, @CAPS2 are to many over weight people in @LOCATION1 and the computer is not heloing the cause. "	8	3	3	3	3	3
282	1	"Dear @CAPS1, I heard that you wanted some opinions on whether or not computers have a positive effect on people. I know that a lot of people are against these positive opinions but I think computers have a positive effect on people. The main thing that computers are great for is research. Without computers, kids an adults won't be provided with the necissary tools for knowledge. Studies show that @NUM1 out of @NUM2 students have computers at home and that @NUM3 person without computer access gets about @PERCENT1 of a lower grade because of poor research ability on projects. Another reason why computers are good because it can bring the world together. Facbook, @CAPS2, and twitter users can chat with people accross the street, accross the country and even accross the ocean! People in the @LOCATION5 can play games and chat with people in @LOCATION1, @LOCATION4, @LOCATION2 and even @LOCATION3! My last reason is that computers are great for buiesnessess. A lot of people have websites for their jobs that can get them well known and for people to know what their buisness is about. Take for example your newspaper. Without computers, you wouldn't be able to get your research or even type or print your newspaper. Your website wouldn't be able to persuade people to read your newspaper. Even though some people might abuse their computer privlages by staying on too long instead of exercising or interacting withpeople but thats them. It's only @PERCENT2 of people with computers that do it! And so what, its their time and they want to spend it on the computer. What can you do to change? Nothing. And with that, I conclude this letter by letting you know that computers are great for people! They give us research, they help us with school and buiesnessess and they allow us to talk to people around the world."	8	4	5	4	4	4
283	1	"Dear Newspaper @CAPS1, I am writing a letter to you saying that I think its a bad idea for you to make kids stay off of computers because it does teach kids something, it good to do homework on and you can relax when your on it. Well computers teaches kids a lof of things like hand-eye coordination. If kids want to work with computers when there older they can learn new to work with it. There is also websites that can show you how to move yor hands when using a computer. Well when kids come from school always have homework, @CAPS2 you need to do it on the comptuer so if you couldn't use computers it would be hard for kids to do there homework. So when they go to school and the class tells the teacher they dont have computers what are they going to do. So when I get out of school and I had a very long day. I go home do my homework and go on the computer and listen to music to relax. If you guy were to take computers away every one would be grumpy all the time. That is why I think you should keep computers and not exercise as much. We get enuf of that in school carry all these heveay books around."	6	3	3	3	3	3
284	1	"Dear @STATE1 news, Computers are a great machine to use. People can research, learn about any topic or subject and let people talk to friends online I think that computers have a good effect on people. Computers are one of the great inventions we have. They are very helpul in our everyday life. When people need to write a paper for school or do a project you can research what you need if you need to know some thing about, a topic that you don't know about, you can look up questions you have about it on the internet. If your writing a paper and need an answer its all on the internet. Suppose you want to go on a family vacation to california you can plan your whole trip right on your computer, you can book a flight, get a hotel room and even see what there is to do you can see the whole world right from your computer. If you want to learn another language you can learn an entire language on your computer. Also if your to busy to go to collage or want to take another class there are even schools online. The computer is a great way to learn about new things. Finally you can talk to friends online websites like facebook and myspace are great ways to keep in touch with your friends. naother positive way is @CAPS1 you can instant message friends and family without having to wait so long for a response back. If you want your friends you can just message them. I think that computers have a positive effect on people. They are helpul in many ways such as people can do research, learn about new things and talk to friends I hope, you see my point at view they are samething everyone should have."	8	4	4	3	4	4
286	1	"Dear computer co., computers have a negative effect. Why would you go outside if you could play life - like games on your @CAPS1? I lthink that the games on th @CAPS1 should be removed so people could enjoy all of the great things in life. If people weren't on @CAPS1's all day, people would pay attention to the way they're destroying nature."	4	1	1	1	1	1
293	1	"Dear Newspaper people, @CAPS1 opinion's on what effect's do computer's have on people is without the computer we couldn't research important people and event's. Also we couldn't type important paper's. Last we can talk to other people. Now that @CAPS1 first opinion is without the computer we couldn't research important people and events. This is one of @CAPS1 reason's because if people didn't know anything about an important person they could look them up. For an example who is harry @PERSON1. He was the @NUM1 president. I didn't know who he was or what he did until I looked him up on the internet. @CAPS1 second opinion is we wouldn't be able to type important paper's. I say this because people that have @CAPS3's mostly have to type paper's. And without the computers everything would have to be hand-writen. Also some people have bad hand writing. @CAPS1 last opinion is we can type to people that are online and offline. I say this because if you have to tell a family member, or a friend something important but, you phone is dead or broken you can e-mail them. Or if you have a facebook you can tell them on that. Last you can I.M them. Now that you know three opinion's on what effects computer's have, people can alway's excrise around there house or around there block."	8	3	3	3	4	4
298	1	"Dear Newspaper, I think computer use is good because, it will teach people to have hand-eye coordination. Also people will have the ability to learn about different states and countries. I ask people would be able to interact with their family and friends from different towns. Those are all the reasons why I think computers are a good use. The first reason why I think people should use computers is it will teach people to have hand-eye coordination. People will know how to stay focussed with their eyes and also know how to also use their hands all at the same time. To stay focussed with their eyes people would have to wear glasses for the light. Also so when they are typing they wont have to keep looking down all the time. When people coordinate with their hands on the computer its so they know were the different are thats why computers are good. My second reason why computers are good is because people will have the ability to learn about the different states and countries. They can also see how nice or bad the countries and states look. Also they will be able to read about what different cultures they have and religions. In the states also be to read about @LOCATION1, @LOCATION2, and how we have a wonderful state. That's why computers are good use. My final reason why the use of computers is good because, people can interact with their family and friends online. There are a lot of different websites you can go to that you can search for one of your family members or friends. You can talk to each other. Also you can talk to them even if their in a different state. You guys can talk about a lot of different things. For example, the family and life and even if you miss them. Thats why computers are good. Those are my reasons why computers are good. Not only can it teach you about hand-eye coordination, family and friends, and about different states. But also you can play a lot of different games and also type on an notepad. Also if your stuck on a math problem you can use the calculator. That's why people should use the computers."	8	4	4	4	3	4
302	1	"Dear @CAPS1 times, @CAPS2 you think computers benefit society? Well I think so! There are countless reasons why computers are both resourceful and helpful. Many citizens in our own community of watertown think computers are a great resource for many things while others disagree with this completely. Computers can benefit society because you can learn many new things on the internet, also you can interact with your friends and family, and lastly there are many applications used for business. On both a computer and the internet there are more than @NUM1 million things you can learn. When you are struggling with homework a computer is a great resource. You can quickly open @CAPS3.com and search any topic at any time. For example, if you did not know a conversion it is easily found on the internet. Another thing you can be taught or informed about is news. There are websites such as nytimes.com and cnn.com that give you daily news. I personally use these websites weekly. On the computer you can find vacation sports you want to learn about and go to. When my family was planning our trip to @ORGANIZATION1 in @LOCATION1 we used the computer constantly. In the end, computers can teach you many things. Secondly you can interact with people on the internet in many ways. These include social networking websites, webchat and email. Social networking websites are a great way to connect to family members and friends from the past. Websites that were created for this include: facebook, myspace, and twitter. These free websites let you add friends, send messages, and post pictures. Web chatting is a way to video people. You can personally see someone from acroos the @ORGANIZATION1 from your webcam. Lastly, emailing is a great way to inform people. You can write a visual letter to one of your friends. In conclusion, the computer is one excellent way to interact. Lastly, the computer is used for business. An application called microsoft office is used in countless bussinesses, microsoft office word, powerpoint, excel and @CAPS4. Each of these are used to plan, sell, present, manage, and write about products. Microsoft is something you should download in the near future. Business also use webchatting, as I previously state, for conference calls. A production company can be face to face with a company from china without being in the room with them. This makes it much easier than to fly half way across the @ORGANIZATION1. Finally, computers are used when manufacturing a product in or at a business. Work sites such as @CAPS5 companies use computers to control their machines. I know that the @ORGANIZATION2 factory uses computers in their factory due to the fact that I watche the show unwrapped about them on @CAPS5 @CAPS6. In the end computers are a necessary item in a business. In conslusion, computers have a great affect on people. The can teach people many new and exciting things they did not know. Also, connect humans with each from half way across the @ORGANIZATION1. Lastly, businesses would not run well without a computer. Computers can benefit society because you can learn many new things on the internet. Also you can interact with your friends and family, and there are many applications used for business. If I were an expert I would have nothing to worry about concerning computers. They are a magnificent thing. @CAPS2 you have the same belief and understanding as me?"	10	6	6	5	6	5
303	1	"Dear @CAPS1 @CAPS2, The use of computers does not benefit our society. Instead of spending time with the people we love, like friends and family, our time is knawed up by the one electronical device that many people depend on; the computer. This is not a very good thing to have an electronic device like this in our ever day lives because it uses a lot of electricity, it is expensive to buy and replace, and it allows hackers or other bad people into things we dont want them to see. But using electricity is @CAPS4 the start. By using electricity for this nonsense device, we waste money. We also are doing our part to destroy the environment. Greenhouse gasses and fuel are poisoning the air and being wasted. ""I don't have a computer at my house, and I get along pretty well."" @CAPS3 a local environmentalist. So that's @CAPS4 it; we can get along well without the computers taking over our lives. Along with not being good for the environment, it is also not good for the economy. My dad always @CAPS3 how he doesn't like to waste money, and then he goes and purchase a computer. Not only has this computer crashed once, but twice! A waste of money has been put into buying it, restoring it once, and now restoring it a second time! Plus computers waste our time. I always remember my grandfather saying "",I don't know why you folks waste all your precious time and money on these doo-dads!"" With so many people aquiring new devices, fewer people will be able to keep track of what goes where and who sees it. This is a terribele thing for the people, but a very, very good thing for the bad people. By ""bad people"" I mean internet hackers. As time goes on, and people get less aware of what's happening in their electronic lives, more and more hackers will be able to get what they want; in fact, anything they want. ""@CAPS4 a few months ago, I put a message on the message board on the @CAPS5 website which said I would be on vacation for a week. My address was also posted, because that message was a mobile upload. When I came back from vacation, half the things in my house were gone!"" said a local resident. Burglaries, robberies, and internet access can lead to chaos. Feeble protection is never good. But remember, computers are using massive amounts of electricity, amking many people waste time and money, and allowing bad people into things we don't want them to see. Please understand the meaning how terrible computers are."	10	4	4	4	4	4
304	1	"Dear local newspaper, @CAPS1 opinion @CAPS3 as to why some people support advances in technology belive that computers have a positive effect on people is that I disagree. Some people dont even get enough sleep if they stay up too late on computers. Also they spend less time exersizing and less time interacting with family and friends. Thos are @CAPS1 reasons as to why I disagree. In this paragraph I am going to tell you about why I think that people should @CAPS4 other things than going on the computer all night. If they wake up in the morning and start being grumpy dont blame them the computer had them stay up late. Would you rather get a good nights rest or be extra tired in the morning because you stayed up too late on the computer? Well once I stayed at @CAPS1 friends house and she was up on the computer all night she didnt even get any sleep. In the morning she was soo grumpy because she was soo tired. @CAPS1 languege arts teacher ""@PERSON1"" says that ""@CAPS2 up late on the computer all night isnt healthy because you get bugs under your eyes and youre sleepy. I mean theres a whole lot of side effects."" @NUM1 out of @PERCENT1 of parents agree with me and @CAPS1 first reason. In this paragraph I am telling you @CAPS1 second reason as @CAPS3 why I disagree which is less time excersizing. (@CAPS3 the parents) @CAPS4 you realy want your kids to be lazy and on the computer all days or @CAPS4 you want your kids to excersize and get healthier? @CAPS1 friends kids always are on the computer everyday all the time and thats not verry healthy @CAPS3 them especialy because they're young. So a couple of weeks ago I talked to them about being active and how its not good to be on the computer alot. Now they bearly go on the computer they always are outside and playing and running around. @CAPS1 science teacher @PERSON3 says that ""@CAPS5 excersize is better than doing anything non active also it can be fun. @NUM2 out of @PERCENT2 of kids agree with @CAPS1 science teacher @PERSON2. In this paragraph I am going to explain to you why I think interacting with family and friends is better than on the computer. If you were in your familys shoes @CAPS4 you think that they would rather have you come hang out with them or be on the computer? When I was younger @CAPS1 family used to have to yell at me to get me off the computer so I could hang out with them but finaly a day come when I got to understand their family pain. @CAPS1 mom says that ""I should hang out with @CAPS1 family and friends more often."" @NUM3 out of @PERCENT3 of @CAPS1 family members and friends agree with @CAPS1 mom. @CAPS3 @CAPS1 conclusion I disagree with the statement ""Some people support advances and technology belive that computers have a positive effect on people."" @CAPS1 reason as @CAPS3 why is that people arent @CAPS5 enough sleep, less time excersizing, and less time interacting with friends and family."	9	5	5	4	4	4
305	1	"Computers, a very much talked about subject. Did you know that @PERCENT1 of homes in @LOCATION1 own at least one computer. And that goes for about @PERCENT2 in @LOCATION2. Some people don't like that this is true, but on the other hand some people do. I have a computer, it can do so much, for example it can help me with writing, I can play games on it and socialize with social networking sites and ""I.M.'s"", it can even help me order a product form a website like @ORGANIZATION1, @LOCATION3, or @LOCATION4. Like I said, I have a computer and I can use it to help me write. At school in english, I would use my computer to help me with a writing prompt. I also use it to write conclusions for science labs. There are a lot of other kids that do this as well, it really is very helpful. That is only one of the reasons I think computers are beneficial to society. Another reason I think computers are beneficial to society is because you can play games on them, like ""world of warcraft"", ""@CAPS1 @CAPS2 @NUM1"", or classics like ""@CAPS3 @CAPS4 @CAPS5"". There are millions of people that play games on the computer. Also you can socialize with social networking sites, like @CAPS6 and twitter, and also because you can ""I.M."" your friends. I.M. stands for @CAPS7 messaging, and it is kind of like email except it is just about instantaneous, and so you and friend can have a conversation over the computer. Also there is video chatting, where it is kind of like a phone except you can see the person you're talking to and it is over the computer, so it is almost like you and the person you are videochatting with are meeting face to face, but your not. A third reason I feel that computers are beneficial to society is because you can order a product over the internet form shop websites. For example, I got my @CAPS8 from @LOCATION3, and also the bulb for a @CAPS9 in my house is wearing out, so my dad is going to buy a @LOCATION1 bulb on @ORGANIZATION1. It is things like this that make life that much easier for the @CAPS10 @PERSON1, because this way these people don't have to drive to the store to buy something, that is, if they can wait a week or two for the product to arrive. These are the kinds of things that make me feel that computers are beneficial to society. I know they might not be the best reasons, but they are quite important to me. Being able to type essays, play games and socialize, and order products form websites is just amazing. These are some of the reasons that I and others love computers. But I have a question for you, why do you like or dislike computers?"	10	4	5	4	4	4
306	1	"Dear Local Newspaper, Computers are important for growth. They teach us skills like hand-eye coordination, they allow you to talk online, and learn about faraway people and places. I do believe that it benefits society even though many people dont. Nine out of @NUM1 schools use computers on a daily basis and their community is still fine. I know you think its taking away real social time but it really is improving the community. Imagine a student playing basketball, and his teamate passes the ball to him and he can't catch it because he has no hand-eye coordination skills. That wouldnt happen to him if he spent more time on the computer. There are many coordination games on the internet, like pinball of @CAPS1, that help build that up. When you play those games you keep your hand on the mouse or keyboard and your eyes on the screen. It helps you to not look down. When you play basketball, you can catch the ball and still throw it if you have good coordination. out of @NUM1 people keep in touch with family or friends online. Its the greatest feeling when you talk to someone you haven't seen in awhile because you know that they still remember you. When you talk to people online, you get to know them better and they tell you things that they dont want others to know. Also, when you meet up with them, you have more things to talk about. What would happen if you were to go to a location that you thought was nice, but it turned out to be the worst place ever? It would be terrible, but if you looked it up on the internet, you would know the truth about it. Lets say you want to know about someone famous, you look it up on the computer. There are many educational things on the computer that can help you out in life. I do agree with you on one thing. Society is losing its communication skills. Being on the computer all the time isn't doning anyone good. Nobodys picking up the phone and calling their friends to talk. They are distancing themselves from everyone but their computer. We dont want out society to stay this way. The people who spend their day on the computer need to change. I think computers are an asset to the community. Many people believe that computers are ruining everything, but they really aren't. Computers are good for learning about people and places. The question is, do you want people to refrain from using computers? Now is the time to decide, do you want us to use computers to furter our education or not?"	8	5	5	5	5	5
310	1	"Dear @ORGANIZATION3, In a pole conducted by the @ORGANIZATION2 (@CAPS1) @PERCENT1 @ORGANIZATION1 people agreed that computers are a easier way to research than going to a library. Over the @DATE1 few years it has become a growing debate as to wheather computers are a benifit to socity or not. Today in america over @PERCENT2 @ORGANIZATION1 all people own a computer, according to the @ORGANIZATION1 are most definatly a benifit to today's socity for the reasons that it allows better and easier world comunications, makes text and information, more redily avalible to the public and allows the advancements in technology that are nessesary. Communication is a vital part @ORGANIZATION1 america and the world in this day and age. Communication is souly run by the commputer. @CAPS3 computers provide better and faster communication. They are also far more reliable. In the @DATE2's if you wanted to speech with some one who is far away you would have to send a letter. Along with sending a letter is the risks that it will not get there. it will be stolen in the mail and @ORGANIZATION1 course the time that it would take to ge there. All @CAPS3 are solved in todays email and instant messiging (@CAPS2), @CAPS3 are relible, cant be stolen, and can go across the globe in seconds. Computers are not only a way for communication but also one @ORGANIZATION1 the most prominate ways to research, @CAPS4 the internet people would need to go to the library and run the risk @ORGANIZATION1 the book not being there or the library being closed. Through the internet all the information @ORGANIZATION1 the world is available @NUM1./ Computers are also the former in todays technological advances. Computers allow us to have inventions that run there self so human operation is not nessisary. this same technology saves lives every day and alows us to create @ORGANIZATION3 better technology. As you can see computers are the greatest technology created in the @DATE1 and allows faster and more relible communication, is the greatest library the world has ever known, and allows for the creation @ORGANIZATION1 even more advanced technologies. Computers are an extreme benifit to socity and nessisary in this @ORGANIZATION3 era."	10	4	4	4	4	4
332	1	"Imagine a world without computers chaos in war, even the cluter on your desk. The chat you're having with you bestfriend on aim wouldn't happening. The report on @LOCATION1 might not get done because all the books were checked out, in fact we wouldn't have noble or any space program without computers. I know of this happened I wouldn't be happy. Compaines almost relys on technology you can't just send a letter and have @CAPS2 at the office in five minutes. Communication through the computer is very popular. @PERCENT1 of the world use aim or another chat service, in a studie done by a @CAPS1 professor @NUM1 out of every student doesn't talk to family on aim service a quote from the professor said ""@CAPS2 a good thing to stay in touch with their familys as wel as keeping up to date on curent events. @CAPS5 computers are taken away information is gone. Its all lost in some pile of papers. @DATE1 time my computers crashed and I had a report due but all the books were gone. That report was done @DATE1 when they were fixed. Now thanks to the new computer @CAPS3 @PERCENT2 more organized a nasa is running on mars. Nasa runs completely by computers. Look what they have given us today. @PERCENT3 of all household aplienses come from nasas work. A coment from nasa imply @PERSON1 ""@CAPS4 would be no cars or phones without use, their coumputes to."" @CAPS5 thats true are they going to take away cars and phones as well. We need you the people to dicide. The people who made this country what @CAPS2 is to dicide do think we shouldn't have coumpters. I don't and neather should you."	8	3	3	3	3	3
333	1	"Dear local newspaper, Computers have a lot of affects on people. Some affects are it takes away from family and friends, you don't really have a social life and you don't get enough excersise. Computers take away from friends and family time. I did an interview yesterday with @PERSON1; and I asked,"" @CAPS1 you go over your grandmas house what do you usually do?"" @CAPS2 said, ""I usually use the computer."" @CAPS3 do you want to use the computer while your their? your with your family your supposed to spend time with them. Play a game like monopoly, or play @CAPS4. Those are fun and great way to interact with your family. If your family member doesn't have those games bring them! People think that because there is facebook, aim, e-mail, and myspace that your interacting with friends. You really aren't. I asked my friend @PERSON3 what @CAPS2 thought of those things and @CAPS2 said ""They are great interacting websites."" They really aren't. They are websites on the computer. While you are on the computer your not really maintaing a social life. Your town holds activites or has a fun place you could too. Your town @MONTH1 have a gym, community center, or a library. Go their and hangout with friends interact with them. Go to school, goto the library, and hang out with friends are great ways to interact with people. People don't think about @CAPS1 your sititng in your computer chair and @CAPS5. While your sitting in the chair your not excercising, @CAPS1 you keep @CAPS5 your gaining weight. You might get fatter @CAPS1 your stuffing your face wih cheez- itz and not excersising I asked @PERSON2 a question it was what do you do while your on the computer? @CAPS2 said ""I eat.."" @CAPS5 isn't bad, but @CAPS1 your not really paying attention you eat more than you need. Your town has rec leaguges of sports such as @CAPS6, softball, and baseball. Join a team instead of playing on the computer and @CAPS5. Get @CAPS7! Computers aren't the greastest things in the world. You don't stay fit with them, you aren't very social, and you don't really spend time with your family. Computers don't really help you grow up, and be mature for the future."	9	3	3	3	3	3
338	1	"Dear, local Newspaper @CAPS1 I read the article and I think that you guys are right because in the @DATE1 kids rather stay inside on the computer. @CAPS1 who know's what they do @CAPS1 some kids are on facebook all day some are on @CAPS2 or @CAPS3. Sometimes kids dont even like to go do exercises they stay on the computer eating & eating. I think if their was no technology kids these days wont be beast. Some kids dont even like hanging out with their friends or family they say that they want to stay home on the computer but we should do more, exercises than being on the computer. If were always on the computer we wont learn nothing at school because when were at school kids could be thinking about going home to go on the computer and you wont focused on our education @CAPS1. And what if kids drop out or dont come to school anymore because they to be chatting with their friends or a stranger. What if a girl didn't want to go to school and on her computer. What if she is talking to a stranger computers so kids can just go and do some exersis instead of being on the computer and wont be a beast anymore."	8	3	3	3	3	3
343	1	"Dear editor, @CAPS1 name is @CAPS2 and I am a @NUM1 year old girl; yet active in reading the daily newspaper. As I was going through last weeks newspapers, I saw an ad to write an article about either the negative or positive factors about computers. I am here to persuade other readers about the negative affects computers have on people. As an active member of the computer, I take part in all negative factors. People who spend more than one hour on the computer are involved in @CAPS3, @CAPS4, or playing a computer game. of those kids are too involved in their compute games. I saw this segment on @CAPS5 @NUM2 about how @PERCENT1 of all teens play on the computer atleast once when they are supposed to be homework. Computer games distract from kids learning. Kids feel that @CAPS3 is more inportant than doing math homework. Computers don't benefit to kids learning. Kids or even adults who are too involved in some use of computers don't want to talk. They feel they need to focus on winning and beating all their friends. To win, people can't talk, just focus on the game. Kids who need to win and not talk could lead to lifetime results. Being self-consious or having no social skills are the biggest lifetime results from being too involved in a computer game. That is how being too involved in computer games affects their social skills. Kids who are too involved in their computer games, don't get enough exrcersize causing obsity. Kids think they are getting exrcersize by playing but in reality they are doing nothing at all. Kids think they can't leave their game, but they can. there is always a pause button somewhere on the screen. Soon kids get addicted to playing and dont think going outside is important anymore. That is how computer games cause long term effects. In conclusion, computers have no benefits on people. Computers cause no learning to be done anti-socialism, and abesity. All of these results are long term which causes you life to be okay. I dont you want a happy and successful life?! I know I do!"	9	4	4	3	4	4
