essay_id	essay_set	essay	score	Content	Organization	Word Choice	Sentence Fluency	Conventions	Content	Organization	Word Choice	Sentence Fluency	Conventions	Content	Prompt Adherence	Language	Narrativity	Content	Prompt Adherence	Language	Narrativity
9848	4	"The author concludes the story with this paragraph. Maybe to show confidence that she would do everything over again if she had to. For example ""When they come back, Saeng vowed silently to herself, in the spring , when the snows melt and the geese return and this hibiscus is budding, then I will take that test again"", so basically she's saying she's willing to take that step, that chance . The author ended the story with this confidence and couragement.."	1	2	2	2	2
9851	4	Well I think the author concludes the story like that because he is showing her her attitude better known now she is changing so she is going to put her mind to whatever she has to do and she is going to take the test again with some pride and try in the spring when the snow goes away.	1	1	1	1	1
9857	4	The author concludes the story with this paragraph because this is what the story was all about. Saeng saw what happens in the winter and when it comes back around she trys to memorize it so that she can no what will happen.	0	0	0	0	0
9863	4	The last paragraph means only one thing. That one thing is to be like a Hibiscus @CAPS1 to take the test again of life. See will come back in the spring just like the Hibiscus will. So as you can see the last paragraph had a very good meaning to it.	1	1	1	1	1
9876	4	The author concludes in the story that Saeng failed a winter test and because of her love of the hibiscus plant spring will help her take test.	1	0	0	0	0
9894	4	The reason why the author concludes the story with this paragraph is becaus now she has something to work for. The author could have also put this concludes the story with this paragraph becaus she must wait that long till she can take it again also Saeng could wait to wait to see the plant grow and get bigger and stronger. They are reasons why i think the author put that conclude with the paragraph.	2	0	0	0	0
9898	4	"I think the author concludes the story with this paragraph because new beginnings.What I mean by this is,the hibiscus represents new beginnings.She says “When the hibiscus is budding ,then I will take the test again “.This will be a new start for her  .The plant  blooming makes her happy and reminds her of her grandmother.She’s saying by the time the spring comes around she  would be ready for a  new obstacle as so for the hibiscus plant."	2	1	1	1	1
9901	4	The author concludes the story with this paragraph because she thinks it’ll bring her good luck in the test. When she goes back to take the test she’ll have the comfort of her home land of the hibiscus plant to encourage her to pass the driving test. When she takes the test again she’ll ve mast to pass due to the comfort of home and she’ll be used to the area being different from her homeland. In order for her to do well in the test she needs something to help her have a little but more confident in herself. Having things to remind her of home and the house that she lives at now can help her a lot in being confident in herself.	2	1	1	0	1
9910	4	The author concludes the story with that paragraph to end on a happy yet motivating note. In the story Saeng says that she failed the test and was very dissapointed with herself. The test must have of been very important to her for her to be so dissapointed. The author also probably ended with this paragraph to show that Saeng is devoted in passing this test. Saeng seems like a sentemental yet reliable person. I believe that the test is to spend a minimal amount of money and she wants to earn respect from her mom. That is why taking and passing the test seems so important to Saeng. That is why the author ended with that paragraph.	1	1	1	1	1
9913	4	The author concludes the story with this paragraph because Saeng whole world is the plants a since they are gone there is no motivation.	0	0	0	0	0
9917	4	"The author concludes the story with this paragraph to show Saeng’s determination. Saeng has been through a lot and misses what its like at home. She feels different and out of place but she is still strong. Life goes on, and this paragraph shows that Saeng with move with it. The paragraph says, “in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again.” Spring will come, as nothing can stop time. The snow will melt because the weather changes. The geese will fly home and the hibiscus will bloom in spring. Saeng takes a positive look at things and decides to join them. Sure she failed once but she is strong and willing to try again. If at first you don’t succeed, try, try again. Saeng will always have her memories of home but she is willing to change to her new sorroundings. The concluding paragraph shows Saeng’s determination to succeed and survive in the new world."	3	3	3	3	3
9924	4	The author conclud the story with that because as winter come every thing goes away. Like the trees lose the leaves the geese fly south and the flower die off. So this passage is saying in the spring time when every thing comes back she will start the test again. it is like to start a new life back over.	1	2	2	1	2
9931	4	I believe the author ended the story with the “test” because it is a big part of Saeng’s life or part of her tradition.	1	0	0	0	0
9937	4	"The author concludes the story with this line to show that just like the hibiscus, adapting and strgging to survive and fit in in it’s non-natve land, Saeng will too. She will not give up her fight to pass the test to become a part of her new country. This is supported through out the story when her mother connents on the hibiscus by the late. She says, “It’s strong enough to make it through the cold month here, this winter hibiscus. That’s what matter” (Ho @NUM1). Here the author shows the comparison between the hibiscus' struggle through hard times in a foreign land similarly felt in Saeng’s life. Both must be strong fight through hard imes where no, one, “not even her class mates or frends, or Mrs. Lambert” (Ho @NUM1), understood how alone out of place she felt. So just as she vows to take the test again, shes promising herself she will fight through the hard times grow strong, just as her winter hibiscus."	3	3	3	2	2
9946	4	"The author concludes with this because she is determined to pass the driving test that she had previously failed. For example, She writes “she vowed silently to herself.” When you vow to do something it usually means that you are very determined to do something. Everything else that she says after that she really means it. Therefore, that is why the author concludes with this sentence, in order to show her devotion to her goal."	1	1	1	2	1
9948	4	"The author concludes the story with that paragraph to let us know when she’l take it again. When the season change is when she will take it again. Saeng is probably embrassed that why she wants to wait so long. Saeng took a long walk home and stoped at the flower shop. She tried getting her mind off failing the test. Saeng brought a nice flower/plant for @MONEY1. Her mother was upset at first, then realize her daughter wasn’t happy and changed her mood."	1	1	1	1	1
9955	4	The author concludes the story with this saying because it will be a fresh start and it will be spring and beautiful. “@CAPS1 plant  it right now” is telling me that she wants another try. She wants a fresh strart and come spring when all of her pretty flowers are bloming and geting there chance she wants her now chance to pass best.	0	1	1	1	1
9956	4	"The author concludes the story with this paragraph because of her sadness  for what she did. The test she was telling about was how she was supposed to use the twenty dollars they had and buying one. Big @CAPS1  that she spent most of money besides after to buy a plant which reminded her at home and this last paragraph is saying that when she has the chance to do the “test” again, that she will do what she is supposed to do "	1	1	1	1	1
9963	4	"The author concludes the story with this paragraph, “When they com back, Saeng vowed silently to hersef, in the spring, when the snows melt and the geese return and this hibiscus is budding, Then I will take that test again”. I believe the author concluded the story like this because it shows that the hibiscus represented to Saeng a new beginning and to restart what she had failed. When Saeng saw the hibiscus after failing her driving test, it gave her com fort in a time of disappointment, connection to her past experiences, and the abilities she could overcome her obstacles. Therefore, when the narrator says, “when the snows melt and the geese return and this hibiscus is budding, then I will take that test again"", This implies a new beginning so the hibiscus is representing Saeng. This is why I think the author concludes the story with this paragraph."	2	2	2	1	2
9964	4	"The last line is included in the story “Winter Hibiscus” because it showed the connection between Saeng and the flower. Even though Saeng failed the driving test the first time she decides to take it again in the spring. The hibiscus flower like Saeng is out of place and will have to make it through the winter into the spring so it can bud again. This shows how like the flower Saeng will bud again in the spring by retaking the driving test. Another reason is that saeng and the flower are not used to the conditions in @LOCATION1. So they both have to weather the winter months they are not used to. This shows again how the last line connects the girl and the flower together. In conclusion, the last line is used in the text to wrap up the story with a connection between the flower and Saeng."	3	3	3	3	3
9968	4	"The author concludes the story with this paragraph, because it expresses the meaning of the story. Life continues no matter what, the hibiscus will return again in the spring. The hibiscus is like a symbol to Saeng's life. The plant normally doesn't survive in winter months, but this one did. The mother says, ""It's flowers aren't as pretty, but it's strong enough to make it through the winter months here..."" Saeng and her mother are just like the plant. They are strong and their lives will continue even though they are in a  new environment The author chose to end the story with that parragraph because even  though she say the hibiscus will come back every spring the deeper meaning is that Saeng and her mother, like the hibiscus, will continue to live their lives."	2	3	3	2	3
9969	4	"The author chooses to end the story in a very deep, connected way. Itis ended On a note of rebirth and second chances. when Saeng vows,” when the come back, inthe spring, when the snow melts and the geese return, when the Hibiscus is blooming, I will take the test again,"" The author is connecting a sense oF a new country and second chances and rebirth. Spring and snow melting could be connected to rebirth, while the geese returning could symbolize a second chance. this is connected to saengs second chance.The author also shows that saeng is getting used to the new country, which shows a sense of hope. Itshows that thereis some hope for her test. "	2	3	3	1	3
9974	4	"I think that this is about winter hiliscus and hedpe tall and lush bad surrounded their garden its lush green leaves dotted with vermilion flowers, She said when she got to the hibiscus she reached out and touched a petal gently. "	0	0	0	0	0
9975	4	"The reason that the author had ended the story the way she did was to leave the reader on the last thought. Also it symbolizes rebirth. When Saeng says, “... this hibiscus is budding ...” (Ho @NUM1). She is also describing that they will start over when spring comes. And that leaves the reader with the last thought about Saeng, and how she has overcome living in the new place. Lastly, it ties up @CAPS1 feelings and experiences the whole time she had moved, “... I will take the test again” (Ho @NUM1), which tells the reader she will continue to give her new home a shot. In conclusion, the reason for this quote being the last paragraph is to show that Saeng will continue to try to overcome ??? (WORDS NOT @CAPS2) "	2	1	2	1	1
9980	4	The author concludes the story with the paragraph because she wants to do it right next time. Whats its saying is that she can try every year to get it right to impress her mother. In conclusion that what I have to say about the paragraph	1	0	0	1	0
9982	4	"The author concludes the story with that paragraph for many reasons. For example, it shows a sense of hope, when she says “this hibiscus is budding"". That indicates a new beginning or starting over. I think that is the idea the author is trying to get across. Obviously it was difficult for the author to adjust to her new country. For example, she was disappointed that the hibiscus wasn’t the same as the one in her homeland. Even though she's feeling hostalgic; this paragraph reassures the reader that the author is willing to give her new country another chance."	2	2	2	2	2
9984	4	The author concludes this story with this paragraph to show she loved them flowers. That they met a whole lot to her. When she failed her driven test she was sad. An the flower made her feel better. now that the snow is failing she waits untill spring that when they come up and she will have faith and take the test again.	1	1	1	1	1
9996	4	I think the author concludes the story with this paragraph for many reasons.	0	0	0	0	0
10000	4	She will go back to where she started. Its a circle and she will be back the next year where she began.	0	0	0	0	0
10004	4	"Everything in the story is about to change. The winter will change to spring, the snow will melt and vanish, the geese will return, the hibiscus will bud, Saeng will also change and mature as well, Saeng is just like the hibiscus plant as the plant is out of place on the road, Saeng is out of place in the new country and she must adapt like the hibiscus plant. The plant looks different in the United States than in Vietnam because it matured and grew. That is what Saeng must do she must mature and grow in this new country. For example Saeng observed how different the plant looked in the shop window then in did in her home country. She was observing herself and how different she appeared as well. The reason for putting the paragraph at the very end was to show that she had matured already and putting it at the end to show that she had grown. Putting it at the beginning would not give the same effect. The hibiscus plant was able to sustain the harsh winters change. Saeng is able to do that as well and she made the silent vow to take that test again when she has matured just as the things around her have."	3	3	3	3	3
10007	4	"The author concluded the story with the paragraph because it shows that Saeng was not prepare for this test, because she was not accustom to the place, but after seeing the plants that reminded her of home, and knowing that the spring time is when more will blossom, she will be ready to take the test over."	1	1	2	1	2
10009	4	"The author concludes the story with ""when they come back, Saeng vowed silently to herself, in the spring, when the snow melt and the geese return and this hibiscus is budding, then I will take thattest again"". To show that Saeng is going to take the test again and is not going to give up. This is shown by saying, ""then I will take that test again"". This shows that she has not given up and wants to try again.  "	1	1	1	1	1
10010	4	"The author concludes the story with that paragraph because of how it related to when Saeng failed her driving test. But she was determind to take it over when she feels shes. ready and the paragraph sad ""in the spring when the snows melt and the geese return and this hibiscus is budding, then I will take this test again."""	1	0	0	0	0
10014	4	The arhuror concludes this story with this paragraph to show people that the story or people in the story have a thing for nature or like writing about nature like whats in nature the change or maybe this story is about nature at its best.	0	0	0	0	0
10022	4	She see if her plant will survive then the winter just like the ones back at home.. And she things will be the. Same.	1	0	0	0	0
10024	4	"The author ends it with that because it shows that she won’t give up and that she will give her new country a chance. She ends it with that to say that she will be strong like the flower and that she will stay no matter what! That she will be there, in that spot to see it grow back. That's why I think she concluded with that."	1	1	1	2	1
10025	4	"Throughout this story we are given background information on a girl who deferately misses her true home when we are first introduced to young saeng she is in a flourist’s shop simply looking at flowers, we soon learn that she is not only  looking at flowers but looking a pieces of her home and past, she then purchases a hibiscus which is a flower native to her vietnam. After discovering that she has just failed a test it becomes more apparent that buying the flower is a way to cope with her new situation in @LOCATION1 and feel comforted by her past. The author is able to conclude the story with that satement because it speaks of moving forward without clinging to the past, In the spring saeng  will have a new home and find strength in her past, that is what I feel the final paragraph suggests"	3	1	1	1	1
10031	4	"The author concluded ""Winter Hibiscus"" with this paragraph to emphasize a new life and new chances for the main character. The future setting of the paragraph, spring, symbolizes rebirth & another start from the cold, hard winter. The author takes this to heart including, more events which enhance this symbolized meaning. the author has uses structured choice to carry her toughts. Recreate, when to convey the theme of rebirth, the author uses words like ""the gesse return"" and ""take the test again"" which add to the importance at the home. Also, the literal action of the ""hibiscus is budding"" @CAPS1 rebirth. In winter the plant is dormant & less colorful, but in the spring the plant shows rebirth through about color in its buds. The author finally conveys the theme of rebirth by ending with this paragraph."	2	1	1	1	1
10037	4	"In the short story ""Winter Hibiscus,"" a young girl from vietnam moves to @LOCATION1 and fails the drivers test. After she decides to spend money on a winter hibiscus to remind her of her homeland, The ending paragraph, ""who troy come back, in the spring when the snow melts and the geese return and this hibiscus is budding, then I will take the test again. shows deep feeling towards nature. She feels as when the Geese we ready to return home and when the hibiscus is ready to bud so will she and she will take to drivers test again."	2	1	1	1	1
10038	4	She is talking about the flowers and win she says test I think she means how she looks  and exameans the flowers and see the snow fall all over again. It sounds like the author is some one how admayers flowers a lot or maybe just this one hibiscus and how it buddies. Maybe she is just some one how likes to see changes.	1	0	0	0	0
10047	4	"In the story the “winter Hibiscus” by minfong Ho the writers ends with a paragraph that concludes the story. One of the reasons she concluded with the last paragraph the @CAPS1 she did is because it tells the reader that Saeng  @CAPS1 not given up on her drivers test. “… Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and the hibiscus is budding, then I will take that test again.” This explains in more details when  she will take the test Again another years on is because it leaves the reader to think how the rest of the story will go."	2	1	1	1	1
10050	4	"The hibiscus flower is viewed as a symbol of hope and a reminder of their homeland. When Saeng first sees it in the florist shop, she is taken over by memories of home and how all the flowers grew freely there. I believe the author wants the new flower to represent an opportunity for Saeng and her mother to do the same in @LOCATION1. Planting the flower is a representation of adaptation, since they have moved to a new land. Saeng seems to be using it as a motivation when she says “when this hibiscus is blooming, I will take the test again.” The paragraph provides closure and a sense of hope, which is an excellent note to end on."	2	2	2	2	2
10060	4	"The author conclude the story with this paragraph to show that saeng is going to retake the test over when all these things happen. Saeng shows that she is not going to give up, and that she is going to keep trying. The hibiscus is a lucky charm to her to keep during the test to strive her to pass the test. In addition, the author also conclude the story with this paragraph to show saeng personal thoughts, and how she feels about this test. In the spring, when the snow melts and the geese return and the hibiscus is budding, is a indication that it time to give the test another try. In conclusion, the paragraph is a indication that saeng is never going to forget."	2	1	1	1	1
10061	4	"The author concludes the story with  the last paragraph of the story. When they come back, saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibisous is budding, their i will take that test again."	0	0	0	0	0
10075	4	"Saeng finds comfort in memories of her homeland. When she took that test, everything was unfamiliar to her, so she failed, but on her way back something familiar found her. Native plants of her home. “There, in a shaft of the wan afternoon sunlight, was a single bloodred blossom, "" "" "" “floating in the bucket.” Saeng needs familiar things to comfort herself. So when she sees the geese, and this symbolizes change. “Like the geese. She lifted her head and watched as their distinctive V was etched.” Spring is a time for new beginnings, ""when the snows melt and the geese return and this hibiscus is budding.” When the familiar object is at it's best, she will be her best and be able to face anything. Winter is the “getting-ready” stage."	2	3	3	2	2
10084	4	"The author concludes the story with this paragraph to illustrate the true meaning of the hibiscus. The hibiscus is symbolic to Saeng in several ways, but the most important is that it represents change and growth and the ability to overcome obstacles. Upon seeing it, she is overcome with childhood memories and sentimentality. However, she must adjust to her new home if she wants to grow as a person. She will survive here, just as the hibiscus will survive through the winter. Also, Saeng vows that “in the spring” when “this hibiscus is budding, then I will take that test again.” She is determined to succeed, and the hibiscus itself represents triumph over obstacles.  It stands for survival and endurance through life’s disappointments and challenges, from failing a driver’s test to starting a new life in a strange and foreign country. The author’s choice to end the story with this paragraph exhibits Saeng’s ultimate understanding of her strength through the symbol of the hibiscus."	3	3	2	3	3
10093	4	"The author ends the story this way because Saeng feels a sence of comfort with the hibiscus flower. The flower reminds her of her homeland with her grandmother. According to the story “the familiar frogrence filled her lungs, and Saeng could almost feel the light strands of her grandmothers long gray hair.” you can also tell she misses her homeland but always keeps it close to her heart whereever she goes. The text states that, “it was yet another old friend, a small shrub with waxy leaves and dainty flowers with purplish petals and white centers.” She seems to be very close with nature and all of its desirable traits. When she failed the test she bought her “@CAPS1 Malik” flower, as a sence of comfort. They both decided to plant it in their garden and while doing so, Saeng received a huge boost of confidence to retake the test.  "	2	2	2	2	2
10110	4	"The author concludes the story with this paragraph because Saeng said she failed the test, and when spring comes back then she will take the test again. The last paragraph reads “when they come back, Saeng vowed silently to herself, in the spring, when the snow melts and the geese return and this hibiscus is budding, then I will take the test again.” She really does not tell us what test she is supposed to be taking."	1	1	1	1	2
10116	4	The paragraph shows that Saeng has a lot of feelings for her plants. She enjoys plants and she loves taking the time to spend with the plants. She means in that last paragraph that she cant wait for winter to leave so her plants will be budding and that she can enjoy her plants.	0	0	0	1	1
10119	4	The would grow some flowers and water the geese come back to her pond.	0	0	0	0	0
10122	4	"The author concludes with this story to show how Saeng is ready to accept her new life. Once the geese and the hibiscus are back she feel like she's at home. When she feels more at home is when she will be ready to take the test again. The text states “run and the geese return"" this hibiscus is budding , then I will take that test again”. Clearly the geese and hibiscus remind her of home.Once she feels at home, she will feel at ease. Thats why the author concluded with this pasage."	2	2	2	2	2
10126	4	The author concludes the Story with this paragraph because I guess her grandma died while the geese were flying. Or thats when the flowers start to bloom.	0	0	0	0	0
10128	4	"The story includes this paragraph because at the very beginnig of the story the girl failed the test. And so when she told her mother she saw that she was upset with it. So after they planted the plant she decided to take the test over knowing that her mother would think the best of it. Also its in there because the story started out with her telling her mother that she failed the test.  And if you kept it out people who read it would be like, ok, so her mother just let her fail the test and didn’t do anything about it. Plus when the reader reads that the girl failed the test, they are going to be wanting to know if she took it again, and why she took it again if she did."	1	1	1	1	1
10138	4	The author concluded his storie with that paragraph is because thats how it should end and that’s why he ended it like   that.	0	0	0	0	0
10155	4	"The author concludes the story with this paragraph for various reasons. For example, the whole passage is talking about how the hibiscus flower provides Saeng with the ability to overcome obstacles, and comfort her in a time of disappointment. This ending paragraph shows that “in the spring, when the hibiscus is budding,” and everything is beautiful again then Saeng will take her test again. She knows that with the help of the hibiscus plant, that she will pass the test. It shows that her hope and trust to pass the test comes from the hibiscus flower. The plant with “waxy leaves and dainty flowers with purplish petals and white centers” will provide her the strength, determination, courage, and will power to pass the test in the spring."	2	2	1	2	2
10157	4	"In the story “winter Hibiscus” by Minfong Ho the author concludes the story with that paragraph for many reasons. She puts in examples from the story that could help find these reasons. One reason is that we know she wont give up. In the story she says “Then I will take the test again.” It tells us that she will keep trying and is determined to do so. Another reason is that she’s trying to tell us that there is a future for the hibiscus. How is when she says “…and this hibiscus is budding,” that the hibiscus has a chance to change and get use to its surroundings, just like the girl in the story will be doing. Last reason is that it tells us that she is and will be doing her best. When she says “she realized that many of the things that she had thought were strange…, almost familiar to her now,” @CAPS1 trying to get use to her surroundings and now realizes she can. In the story there are many reasons to suspect shy she ended the story with that paragraph. She gives examples in the story that makes many people get many"	3	2	2	1	2
10159	4	"The author concludes the story with that paragraph because it shows that she misses her home and that affected her driving test. At her home country it was warm and she had all her family memories. In the new country it is cold and snowy, something she isn’t used to. It states she will take the test again when all them things happen because it will feel like her home country and she will be more focused on the test and not what she misses."	2	1	1	1	1
10161	4	She ended it with that paragraph because she wanted to prove even though she misses the “old centry” she will adapt and survive.	1	1	1	0	0
10164	4	"Clearly From rending the story Winter @CAPS1, the author @CAPS2 this phrase “when they come Back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test Again” in the story because the passage relates to the title of the story Winter @CAPS1."	0	0	0	0	0
10176	4	The author concludes with this sentence because he is showing the girls cofidence in herself. It also gives her enough time to get ready for the next test. Also she knows she will be ready when her flower starts to bud.	1	1	1	2	1
10177	4	Why did the author concludes the story with this paragraph. Is so he can right another story budding on vowed silently and he will right the. Story in the spring when they come back	0	0	0	0	0
10178	4	The author concludes the story with this paragraph because she was saying that if it is possible for these things to happen then she should be able to take the test and pass it. She was comparing things together that she knew that do noot go together. For example she said that in spring when the snow melts and the geese return and this hibiscus is budding then she would take the test over. She meant that if the thing she likes the most overcomes its obstacle then she would do what hurted her the most over again. She doesn’t know if she takes the test over she would keep trying over and over until she passes it. In the story she doesn’t know to fit in. All she knows is what she learned in her country . All she have to do is try harder and she maybe will be able to pass his test .	2	2	2	1	2
10181	4	"I believe the author concludes the story with this paragraph because it is showing that the hibiscus inspires her and gives comfort that no person could try and do. For example, after Saeng failed her drivers test, she was disappointed. On her way home she saw a hibiscus and went to a florist shop to try and buy it. Saeng took a peddle from the plant and held it tightly while she closed her eyes. The plant reminded her of her real home in vietnam which she loved. The hibuscus became a form of comfort for Saeng since she had just failed her drivers test, even though the plant was not the same as the one at home. By the author ending the story with Saeng saying she will wait until the hibiscus starts budding to take the test again, it shows that the hibiscus helps her to overcome obstacles in life and it helps her to get through hardships she faces."	2	3	3	2	3
10183	4	"She is demanding to not take the test again if the winter hibiscus don't come back she was upset that she had failed the test. She spent most of her day looking at the hibiscus but she was still upset that they were’nt the real ones back at home. Her mother said they are strong enough to make it through the winter. when they come back  Saeng vowed silently to herself in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again"	1	2	2	1	2
10186	4	"What the author is talking about is that the snow was melting and the spring is coming. I guess what they mean is that flowers, trees and grass are going back beautiful. Also he was letting us know that spring is here and that is not winter nomore. Thats why she start to plant plants in the winter. So in the spring that can grow out to be nice and beautiful for the spring. Thats what i think the author meant. Also thats the reason why he put that in the paragraph. He should of add more to the paragraph like how the plants and stuff was growing so beautiful. He shouldn't add more details to let us know, what was talking about in this paragraph."	0	0	0	1	1
10190	4	"The author concludes the story this way with a quote that says she will get another try at something. Many authors end stories at a diff way because it makes the reader wants to go on to a sequal or the next story, and I really adds a twist to the ending. Also another reason a author would end like that is because they want you to work your imagination so you picture what happens next. Using this is effective because you know what has happened and It make the reader wonder if she  fails or succeeds the next time around."	1	0	0	1	1
10201	4	"The author concludes the story with the paragraph. “When they come back, Saeng vowed silently to herself, in the spring when the snows melt and the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again,” to show thatshe will do this once she  has gotten use to the change of her new country. When she says, “When the geese return” their faint honks and flying overhead are familiar to her now season upon season. Also when the hibiscus is budding because this will remind her of her home in Vietnam seeing flower and hearing these geese will give her the confidence and encouragement to retake the drivers test."	2	2	2	1	2
10204	4	"Authors sometimes conclude a story with a certain paragraph describing an action that will take place in the future. In the story “Winter Hibiscus” the author concludes the paragraph by saying “when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again.” One reason why the author concludes the story with this paragraph is to help show that things will change come spring. For example in the story the girl saids “I-I failed the test.” By her saying this and talking about how she failed her driving test come spring she can change. She can get better, so that this time she will pass. Also, “The ""winter hibiscus” was in the ground now, and @CAPS1 tamped down the soil around it.” This quote helps show that the hibiscus is being planted now, but come spring it will have changed color and have bloomed. In conclusion authors end stories with a paragraph like this to help show the changes that could happen in the future."	2	3	3	2	3
10208	4	"The author concludes the story with the main character vowing to take the drivers test again to symbolize moving forward. “ Saeng felt a shock of recognition so inffuse, it was almost visceral.” A  pone stumbling to a florist shop the main character sees a flower that reminded her of her home land, Vietnam. “Here, let me help, mother.” In relieving  her mother in the task of planting the seed that she had bought she began to mature. After reflecting on the memories of her past and coming to peace with there   there   was nothing left stoping   her from moving  forward. “when   they come back  I will take that test again.” As she sees   geese migrating south for the winter in a v formation she sets a goal for herself and uses that goal as a tool to help herself grow and move foward in the new country she’s in. The main character vowing in “Winter Hibiscus” symbolizes moving   foward."	3	2	2	1	2
10210	4	"I think the author concludes the story with that statement simply because, mabe he is trying to send out some sort of message to people and get their attention The author also could of concluded the story off with that statement because mabe he Just felt like he need to do that, mabe he didn't have a particular reason for doing it."	0	0	0	0	0
10211	4	"The author of ""Winter Hibiscus"" concludes the story with the paragraph ""When they come back,Saeng vowed silently to herself, in the spring, when the snow melt and the geese return and this hibiscus is budding, then she will take the test again"" because its sympatizing Saeng ability to overcome her sorrow and give the test another chance.this is symbolised by when she says ""when the geese return and the hibiscus"" After fail of the test. She wasn't own considering retaking the test, but instead, just wished she could return to her old home and not how to think about it. But much like the geese returning in the spring, she says she will retake the test. She is like the geese because they overcome and adopt the cold harsh weather by flying elsewhere and returning when it's warm, like her she must wait until she is more ready and confident to take the test the second time around. The Hibiscus budding is symbolizing her strength and determination to pass the test the second time she takes it,because just like her the hibiscus survive the cold weather months, @CAPS1 bloom in the spring so must she last through the weather to pass in the spring. That is why the author consider the story with the paragraph to show that she hasn't given up and will take the test again, A sured that  to pass"	3	2	2	1	2
10216	4	The author concludes the story with this paragraph because it sounds better and it makes the story sound a bit more better when the author put that paragraph in the start. If the author did not put that ending at the end of the story the story probably wouldnt be that intresting and be that good of a story if the author didn’t put that ending paragraph at the end of the story. Also the author wants to make the reader understand the story end end or the start all at the same time. For example if there were no good ending at the end of this story no body would want to read at all not a bit so it was a good thing for the author to put a good end stable ending paragraph at the end of the story. I think ic it was a very good paragraph for the end of the story. It just really seemed to mach the story and I could also really understand it a lot better because of the ending paragraph. It was just the perfect ending for this story.	0	1	1	0	1
10225	4	The author concludes the stoRy with this paragraph because this spRing she had made a mistake like buying the plants that were oveR @MONEY1 (dollaRs) and her motheR who disappointed with heR. So she figuRes That when The spRing comes again she could get another oppoRtuniy to do her best and to get it right This time. Also so she will not be a disappointment to heR motheR.	1	0	0	0	0
10231	4	"I believe the author concluded the story with this paragraph because in the story, the author says “through the quiet repitition of season upon season” which means that seasons will come a seasons will go but she’ll always be there, ready to “take the test”"	1	1	1	1	1
10232	4	The author is probably trying to say in the spring when the seasons change and the geese return and the hibiscus is budding he will take the test again.	0	0	0	0	0
10236	4	"This story about believed in yourself, and never giving up it was a story about perseverance. Saeng really believed she could pass her driver's test, and although she was disappointed with result, she found a way to cope with her loss. The hibiscus that flower means a lot to her because she can connect it to her homeland and, and it is a thing of beauty. something she needed at such an ugly time for her. It's always hard o adapt to a new country in a short period of time. I know what it's like when one small thing goes wrong. You can snap and it will feel a lot worse than it actually is. You feel helpless and alone just like the hibiscus growing next to the highway in the photo. Saeng vowed to take her driver’s test again when her hibiscus would bloom in the spring I think the hibiscus really symbolizes Saeng as a person."	3	2	2	2	3
10245	4	The author concludes the story with that quote for one main reason. That reason is that it shows that the girl has hope. In a story one of the best qualities a character can have is hope because it makes the reader interested and helps provide a good morale for the Story. That is why the author concludes the story with that quote.	1	1	1	2	2
10249	4	The plant was important to Saeng because it was from her home land. Saeng said that she would take her drivers test again when her plant bloomed. The plant wos a reamder of her home I and and what she come from. The plant to Saeng was a form of confidance. Saeng went through handtimes and the plant wos close to her because it wos from her home land.	2	2	2	0	2
10253	4	I believe that the author concludes with this paragraph because it shows the ending of one thing and the beginning of another.After she is upset and thinks about home she realizes that something new is happening and she needs to accept it.So therefore  in the spring she is going to start new like the flower blossom.	1	2	2	2	2
10260	4	The author concludes the story with this paragraph the author is saying that Saeng will not quit until she pass that test she try and try and till she die. The author refering to the story again.	1	0	0	0	0
10262	4	Because planting flowers and wasting on the garden is @CAPS1 hobby. And without it she can’t think clearly or creating. So there fore waiting until they are back will make her happier also she able to do her work.	0	0	0	0	0
10264	4	"The author of winter Hibiscus , Minfong Ho ended the story in this way to show the theme of starting over. Her mother adds to the theme of starting over by saying. “Its flowers aren’t as pretty but it’s strong enough to make it through the winter. That’s what matters. “Her words are a metaphor for the family starting their lives again in @LOCATION1, that @LOCATION1 @MONTH1 not be as pretty, but it will survive, which is what matters. Her words soothe her daughters worries about starting ore. Also, the budding hibiscus could be considered asymbol of rebirth, since it is dying and growing with the seasons.The family is dying in out a @CAPS1 family & being @CAPS2 was an @CAPS3 family. However even though they “died” as a @CAPS1 family, that does not meqan that they have lost their heritage which is why the author end talking about a flower that is both @CAPS1 & @CAPS3 just like Saeng."	3	3	3	2	3
